family,genus,keyword,action,video_path
bovidae,aepycerotinae,impala,birth,C5pavTYw_xo
bovidae,aepycerotinae,impala,birth,3LIX-1LFbTQ
bovidae,aepycerotinae,impala,birth,qoy2TjrOj4c
bovidae,aepycerotinae,impala,birth,KaW2shcqycA
bovidae,aepycerotinae,impala,birth,QIiJa2bLpNI
bovidae,aepycerotinae,impala,birth,PKqOi3VA9AM
bovidae,aepycerotinae,impala,birth,DJqb0vH5E6I
bovidae,aepycerotinae,impala,birth,Ssx6rjb5lAY
bovidae,aepycerotinae,impala,birth,qYYmDmGMSNE
bovidae,aepycerotinae,impala,birth,KTLH_PHA7Sg
bovidae,aepycerotinae,impala,birth,P7sDTtQiBnY
bovidae,aepycerotinae,impala,birth,WgKBgh6smRw
bovidae,aepycerotinae,impala,birth,2fnTBaMDKBg
bovidae,aepycerotinae,impala,birth,lPcpP4Y7THU
bovidae,aepycerotinae,impala,birth,Wckn0M3LKC8
bovidae,aepycerotinae,impala,birth,2uivR7O6DAE
bovidae,aepycerotinae,impala,birth,FQ7np84nBtE
bovidae,aepycerotinae,impala,birth,fRCDXAFTX9w
bovidae,aepycerotinae,impala,birth,kL3P1bJ2rQ8
bovidae,aepycerotinae,impala,birth,LJ7BuLmkwco
bovidae,aepycerotinae,impala,birth,hqoOEwxD3S8
bovidae,aepycerotinae,impala,birth,bNPfMulFjsg
bovidae,aepycerotinae,impala,birth,wlE7EMvK96E
bovidae,aepycerotinae,impala,birth,ahBi49liXl4
bovidae,aepycerotinae,impala,birth,M4srbSTT8ak
bovidae,aepycerotinae,impala,birth,Exr51exCjjI
bovidae,aepycerotinae,impala,birth,E0wPNqQUniU
bovidae,aepycerotinae,impala,birth,TNtLWlkCK98
bovidae,aepycerotinae,impala,birth,lDe7gtDhObQ
bovidae,aepycerotinae,impala,duel,yqrSgQiqSuw
bovidae,aepycerotinae,impala,duel,099Zu6vuyzY
bovidae,aepycerotinae,impala,sleep,6asZYXNUZOI
bovidae,aepycerotinae,impala,sleep,lKq3JZ662-I
ailuridae,ailurus,red panda,battle,nxhAn52yAkU
ailuridae,ailurus,red panda,battle,JmKYSK0ngMQ
ailuridae,ailurus,red panda,birth,8wGOyIS9BX8
ailuridae,ailurus,red panda,birth,oqhp1p2LFeg
ailuridae,ailurus,red panda,birth,vqjFVl-KR2g
ailuridae,ailurus,red panda,sleep,XAzCa5tjFAo
ailuridae,ailurus,red panda,sleep,_9DIAL5NreM
ailuridae,ailurus,red panda,sleep,ovuss8dMaJ8
ailuridae,ailurus,red panda,sleep,Oe9S5hPajZc
ailuridae,ailurus,red panda,sleep,P3lKcVjf8tM
ailuridae,ailurus,red panda,sleep,UDd3IuDB9g4
ailuridae,ailurus,red panda,sleep,ci0H10U7BMA
ailuridae,ailurus,red panda,sleep,8QA7JpuMizw
ailuridae,ailurus,red panda,sleep,R7UM24r7Z10
ailuridae,ailurus,red panda,sleep,nyf4D0WEmso
ailuridae,ailurus,red panda,sleep,V0tSJvyVQcs
ailuridae,ailurus,red panda,sleep,vzf2I_flUoM
ailuridae,ailurus,red panda,sleep,g9d3LKxFjjk
ailuridae,ailurus,red panda,sleep,fjC8_GN4ihg
ailuridae,ailurus,red panda,sleep,LwnavmKorHU
ailuridae,ailurus,red panda,sleep,NSiXavt7_iY
ailuridae,ailurus,red panda,sleep,yavoe9sJLVE
ailuridae,ailurus,red panda,sleep,m7jYehFvJ74
ailuridae,ailurus,red panda,sleep,dr09-THzg1I
ailuridae,ailurus,red panda,sleep,gif5Wn8TVP4
ailuridae,ailurus,red panda,sleep,KLGqoOcgF8E
ailuridae,ailurus,red panda,sleep,8rOd1TolxFI
ailuridae,ailurus,red panda,sleep,Ni4FcnItAdk
ailuridae,ailurus,red panda,sleep,b79kpfFm0Ns
ailuridae,ailurus,red panda,sleep,I6mr7KoPFVM
ailuridae,ailurus,red panda,sleep,TpqcVvdmj4I
ailuridae,ailurus,red panda,sleep,6vr6UpHXu3k
ailuridae,ailurus,red panda,sleep,GVsk7e-uhnY
ailuridae,ailurus,red panda,sleep,UQei6GkgT6w
ailuridae,ailurus,red panda,sleep,B1zu0zA6hCw
ailuridae,ailurus,red panda,sleep,AXd_mzHi8aY
ailuridae,ailurus,red panda,sleep,Xa3RNdlwPVo
ailuridae,ailurus,red panda,sleep,-svn5btcXhE
ailuridae,ailurus,red panda,sleep,K8RMzk9AmdE
ailuridae,ailurus,red panda,sleep,rumuab5u5vc
ailuridae,ailurus,red panda,sleep,VYmPMuaNBl8
ailuridae,ailurus,red panda,sleep,A2OkSgJaO98
ailuridae,ailurus,red panda,sleep,id7htAwPLt8
ailuridae,ailurus,red panda,sleep,h6T6tb5Q6dI
ailuridae,ailurus,red panda,sleep,62TTm27CSsY
ailuridae,ailurus,red panda,sleep,Qc-n5iTH8wE
ailuridae,ailurus,red panda,sleep,eSXPmTPRegg
ailuridae,ailurus,red panda,sleep,-25LOMi1z-I
ailuridae,ailurus,red panda,sleep,F36wOFOD_Tw
ailuridae,ailurus,red panda,sleep,rRbMyK4cevQ
ailuridae,ailurus,red panda,sleep,QyJCT3iZjFA
ailuridae,ailurus,red panda,sleep,eiOnkhdZY54
ailuridae,ailurus,red panda,sleep,5WwuPZlFGsk
ailuridae,ailurus,red panda,sleep,Wi_epoq7pzY
ailuridae,ailurus,red panda,sleep,8Qy1xWWL574
ailuridae,ailurus,red panda,sleep,PMX5IG_V-8U
ailuridae,ailurus,red panda,sleep,SNM6xpQY2t8
ailuridae,ailurus,red panda,sleep,4eG8tLd3NoY
ailuridae,ailurus,red panda,sleep,C0FWCGETGJU
ailuridae,ailurus,red panda,sleep,NzAzdjqAgFQ
ailuridae,ailurus,red panda,sleep,Vdh5Vbu2iz4
ailuridae,ailurus,red panda,sleep,Pal65N2gvr4
ailuridae,ailurus,red panda,sleep,Kd-nfhKTlqg
ailuridae,ailurus,red panda,sleep,lFPddkLYW_c
ailuridae,ailurus,red panda,sleep,Rd44TkQ26mQ
ailuridae,ailurus,red panda,sleep,o_sTMSxCnnA
ailuridae,ailurus,red panda,sleep,xVehx0MYzJ0
ailuridae,ailurus,red panda,sleep,lpSqh_tHoTI
ailuridae,ailurus,red panda,sleep,rK5TcgCnO5U
ailuridae,ailurus,red panda,sleep,n5RhedaYAsI
ailuridae,ailurus,red panda,sleep,yxEbarlMr0E
ailuridae,ailurus,red panda,sleep,vuGpiVMRQt0
ailuridae,ailurus,red panda,sleep,RmCWHgdZz10
ailuridae,ailurus,red panda,sleep,DL_um9yWYBE
ailuridae,ailurus,red panda,sleep,sX83IDmc4JQ
ailuridae,ailurus,red panda,sleep,s6NipeYfqOY
ailuridae,ailurus,red panda,sleep,pNg2diEHMOw
ailuridae,ailurus,red panda,sleep,d_kUyIeG9es
ailuridae,ailurus,red panda,sleep,hfyl0aSpwls
ailuridae,ailurus,red panda,sleep,FYjMA0ei9Bo
ailuridae,ailurus,red panda,sleep,eqi_ZxTXTHY
ailuridae,ailurus,red panda,sleep,OakEJHpIlbU
ailuridae,ailurus,red panda,sleep,ADWaCBLdnBU
ailuridae,ailurus,red panda,sleep,QCLEiiHbILk
ailuridae,ailurus,red panda,sleep,mX-tZwhi0Jo
ailuridae,ailurus,red panda,sleep,6owaaEu8z2U
ailuridae,ailurus,red panda,sleep,Q5OhcNfhngg
ailuridae,ailurus,red panda,sleep,hQwxVBpaCTg
ailuridae,ailurus,red panda,sleep,nywQGZ9JfTE
ailuridae,ailurus,red panda,sleep,iFyFl7wGLAk
ailuridae,ailurus,red panda,sleep,9sGZKCIwe_o
ailuridae,ailurus,red panda,sleep,WXcH7s6kl6w
ailuridae,ailurus,red panda,sleep,CdoqRQ4rhjM
ailuridae,ailurus,red panda,sleep,j-_n-7NOCE8
ailuridae,ailurus,red panda,sleep,YtiuQUEsEI4
bovidae,alcelaphinae,topi,battle,4U6n5lltogM
bovidae,alcelaphinae,topi,birth,Mi8w7m8eCVk
bovidae,alcelaphinae,topi,birth,fHFFXtKUlpw
bovidae,alcelaphinae,topi,birth,qbP7mEXZ3gw
bovidae,alcelaphinae,topi,birth,tETSy0mQPO8
bovidae,alcelaphinae,topi,birth,-GYGAUQWNEw
bovidae,alcelaphinae,topi,birth,U3bw_Q2st4Q
bovidae,alcelaphinae,topi,birth,Ia-2i6Tq1Do
bovidae,alcelaphinae,topi,birth,SjN6N9O-9qg
bovidae,alcelaphinae,topi,birth,tCr9e0axkb0
bovidae,alcelaphinae,topi,birth,JIsEXWBHQwA
bovidae,alcelaphinae,topi,birth,t2e92Ndq5d0
bovidae,alcelaphinae,topi,duel,Z0e6ZDjKSA8
bovidae,alcelaphinae,wildebeest,battle,TEyuuFBdHnA
bovidae,alcelaphinae,wildebeest,battle,BYpEJPXzij4
bovidae,alcelaphinae,wildebeest,battle,qurBXmoaYpo
bovidae,alcelaphinae,wildebeest,battle,Gxaf0Kqen8c
bovidae,alcelaphinae,wildebeest,battle,9dj_j-k6BwI
bovidae,alcelaphinae,wildebeest,battle,ws16gLo_lz8
bovidae,alcelaphinae,wildebeest,battle,9n2-jhK-LSE
bovidae,alcelaphinae,wildebeest,battle,8DbIFhr0uQY
bovidae,alcelaphinae,wildebeest,battle,GpHE3TUTTss
bovidae,alcelaphinae,wildebeest,battle,3l_gNUxgAhY
bovidae,alcelaphinae,wildebeest,battle,f23doMnrMeM
bovidae,alcelaphinae,wildebeest,battle,DP2gUQSXP5U
bovidae,alcelaphinae,wildebeest,battle,ic721B9VSDo
bovidae,alcelaphinae,wildebeest,battle,YSXkQg-g7zg
bovidae,alcelaphinae,wildebeest,battle,BjTehZqW1Rc
bovidae,alcelaphinae,wildebeest,battle,gRseM6ZXn2E
bovidae,alcelaphinae,wildebeest,battle,7SsM_vnNiFk
bovidae,alcelaphinae,wildebeest,battle,9Z6Rnmod5KI
bovidae,alcelaphinae,wildebeest,battle,cyeJUm3d6gA
bovidae,alcelaphinae,wildebeest,battle,--kY0hb-8sE
bovidae,alcelaphinae,wildebeest,battle,dJTm_v8xZDk
bovidae,alcelaphinae,wildebeest,battle,H0dM4vfw7nc
bovidae,alcelaphinae,wildebeest,battle,kq85vXdFfKA
bovidae,alcelaphinae,wildebeest,battle,-Vm8zzArr7E
bovidae,alcelaphinae,wildebeest,battle,POWFGMlUfCE
bovidae,alcelaphinae,wildebeest,birth,YbKtBPPCcto
bovidae,alcelaphinae,wildebeest,birth,iFS3Pi_yBqc
bovidae,alcelaphinae,wildebeest,birth,LRquM4OvHGc
bovidae,alcelaphinae,wildebeest,birth,nyEFFLNEPA8
bovidae,alcelaphinae,wildebeest,birth,iYhp3jZ6mas
bovidae,alcelaphinae,wildebeest,birth,XnPvv7i6RBU
bovidae,alcelaphinae,wildebeest,birth,DaFwPWwJbcM
bovidae,alcelaphinae,wildebeest,birth,OHii1lopJ1Q
bovidae,alcelaphinae,wildebeest,birth,kTco-imc-ng
bovidae,alcelaphinae,wildebeest,birth,TlB6julPmJ0
bovidae,alcelaphinae,wildebeest,birth,lDXb84Hqf7Y
bovidae,alcelaphinae,wildebeest,birth,Gpf20ro_xLI
bovidae,alcelaphinae,wildebeest,birth,SSZoTqLs2_Y
bovidae,alcelaphinae,wildebeest,birth,jl0nELs8PAI
bovidae,alcelaphinae,wildebeest,birth,O9vA95nGlLc
bovidae,alcelaphinae,wildebeest,birth,hW3hG9h4XMw
bovidae,alcelaphinae,wildebeest,birth,MboENjBwVHU
bovidae,alcelaphinae,wildebeest,birth,ZdCVOQMiy5I
bovidae,alcelaphinae,wildebeest,birth,yOqyhJ6ryPc
bovidae,alcelaphinae,wildebeest,birth,pXi7jf4wa_U
bovidae,alcelaphinae,wildebeest,birth,saCrspQFNkA
bovidae,alcelaphinae,wildebeest,birth,jNXieSuU8-A
bovidae,alcelaphinae,wildebeest,birth,tulEw474QtA
bovidae,alcelaphinae,wildebeest,birth,LC6a-hqkliw
bovidae,alcelaphinae,wildebeest,birth,kbAj3vBzAsg
bovidae,alcelaphinae,wildebeest,birth,SEVnRnCwRFg
bovidae,alcelaphinae,wildebeest,birth,UmwEKQLkMHU
bovidae,alcelaphinae,wildebeest,birth,GnFRV5gkq8A
bovidae,alcelaphinae,wildebeest,birth,8Z8Jo4-ZOwY
bovidae,alcelaphinae,wildebeest,birth,qRYBPxyqIAA
bovidae,alcelaphinae,wildebeest,birth,0aD7Rm1THlc
bovidae,alcelaphinae,wildebeest,birth,0EPG4AplTrE
bovidae,alcelaphinae,wildebeest,birth,IhuGd25xdb4
bovidae,alcelaphinae,wildebeest,birth,P-3kFSs15Ak
bovidae,alcelaphinae,wildebeest,birth,m4izfcKnljg
bovidae,alcelaphinae,wildebeest,birth,bNzQlrv5F5w
bovidae,alcelaphinae,wildebeest,birth,VQbRu8jylFY
bovidae,alcelaphinae,wildebeest,birth,Uv_82JoXip8
bovidae,alcelaphinae,wildebeest,birth,a8kPF7oBkFo
bovidae,alcelaphinae,wildebeest,birth,ONrnvuydgn8
bovidae,alcelaphinae,wildebeest,birth,cs0GSeXck3U
bovidae,alcelaphinae,wildebeest,birth,fpl67GZXZrw
bovidae,alcelaphinae,wildebeest,birth,4kJrQ1jkZmI
bovidae,alcelaphinae,wildebeest,birth,0p0H584948k
bovidae,alcelaphinae,wildebeest,birth,NVIcMo7hSxg
bovidae,alcelaphinae,wildebeest,birth,Fyf_8JykZU4
bovidae,alcelaphinae,wildebeest,birth,VN-BTgFk8Ak
bovidae,alcelaphinae,wildebeest,birth,ByfMS2RCjGQ
bovidae,alcelaphinae,wildebeest,birth,Kk47nRrsy8E
bovidae,alcelaphinae,wildebeest,birth,8l5x6a8gpMg
bovidae,alcelaphinae,wildebeest,birth,jmRsy4GO3jg
bovidae,alcelaphinae,wildebeest,eat,kckj7__stZk
bovidae,alcelaphinae,wildebeest,eat,-Om0KB2qTfo
bovidae,alcelaphinae,wildebeest,eat,139ItGYlY4Y
bovidae,alcelaphinae,wildebeest,eat,E5J_ARKyftA
bovidae,alcelaphinae,wildebeest,eat,pn9cuYnbK5Q
bovidae,alcelaphinae,wildebeest,eat,GLg7ePpaR6k
bovidae,alcelaphinae,wildebeest,eat,v0XieJpKMIc
bovidae,alcelaphinae,wildebeest,eat,2l4Z5jWdPDg
bovidae,alcelaphinae,wildebeest,sleep,Y5aEVC9-Vos
bovidae,alcelaphinae,wildebeest,sleep,wjzvZd1gsJQ
bovidae,alcelaphinae,wildebeest,sleep,2YHRNz529v4
bovidae,alcelaphinae,wildebeest,sleep,tE82OBKF74E
bovidae,alcelaphinae,wildebeest,sleep,pKEnSEubtoY
bovidae,alcelaphinae,wildebeest,sleep,uNz35fBqwLY
bovidae,alcelaphinae,wildebeest,sleep,fPsJLUTNXeQ
cervidae,alces,moose,battle,CYqtz9uGug8
cervidae,alces,moose,battle,b6I4cpo-AIQ
cervidae,alces,moose,battle,4ZxrqqCoOQM
cervidae,alces,moose,battle,fkzyxUidAx0
cervidae,alces,moose,battle,93YNE1EBrPo
cervidae,alces,moose,battle,Wvs7tB2KBgM
cervidae,alces,moose,battle,T7ULqzo9nA0
cervidae,alces,moose,battle,Lwtz3FJgOus
cervidae,alces,moose,battle,yNQBIazKlHk
cervidae,alces,moose,battle,KAGMnDcqlp4
cervidae,alces,moose,battle,YM3rqRkLWdw
cervidae,alces,moose,birth,SSyivA2seWE
cervidae,alces,moose,birth,Le9HMZrhzXc
cervidae,alces,moose,birth,OvJ0PnoijFo
cervidae,alces,moose,birth,NOGCBC0VOnU
cervidae,alces,moose,birth,Dc42jHhDN2s
cervidae,alces,moose,birth,qgq9HvI9rBw
cervidae,alces,moose,birth,mUwNnwt-0gg
cervidae,alces,moose,birth,B2fQ8P3HIq0
cervidae,alces,moose,birth,Jw1OTQhDkfM
cervidae,alces,moose,birth,N72CTihOLYg
cervidae,alces,moose,birth,DZv9z0pHsXg
cervidae,alces,moose,birth,yWgEAzzGqng
cervidae,alces,moose,duel,dRysV75CEkM
cervidae,alces,moose,duel,RTWaUiVx2y4
cervidae,alces,moose,duel,PpTGq8M_w2I
cervidae,alces,moose,duel,cVrv7T6twsY
cervidae,alces,moose,eat,IOF6hgArnCA
cervidae,alces,moose,eat,XqosM-Ty-pc
cervidae,alces,moose,eat,OHfziplEB78
cervidae,alces,moose,eat,38kEk3IeJ0s
cervidae,alces,moose,eat,RbdlloGBwi8
cervidae,alces,moose,eat,rYQxrrpew0A
cervidae,alces,moose,eat,QQ_LDMJok-M
cervidae,alces,moose,eat,SDkWh08FMoQ
cervidae,alces,moose,eat,BvVjFqgdEiI
cervidae,alces,moose,eat,j8N4cVkXiqw
cervidae,alces,moose,eat,ugHB533v2dY
cervidae,alces,moose,eat,aKTcmsmfuPM
cervidae,alces,moose,eat,eDZrZL7nZ5I
cervidae,alces,moose,eat,3Ahobj9ySqk
cervidae,alces,moose,eat,ztMS-yt-HJ8
cervidae,alces,moose,eat,2cmslyipDKw
cervidae,alces,moose,eat,8-Cddquo4vI
cervidae,alces,moose,eat,tauBY00f5Tw
cervidae,alces,moose,eat,ZVgHIlt33Nk
cervidae,alces,moose,eat,1GKOzri5Zxs
cervidae,alces,moose,eat,MAqLPf_jNCE
cervidae,alces,moose,eat,qchGEUuWZeE
cervidae,alces,moose,eat,NxLM8a37My4
cervidae,alces,moose,eat,vJ7fsfKM-uM
cervidae,alces,moose,eat,VqeHPfP-ewk
cervidae,alces,moose,eat,_OCFlyzxqLs
cervidae,alces,moose,eat,eCuTdWXFFps
cervidae,alces,moose,eat,761ef0UOOjs
cervidae,alces,moose,eat,V950sDstdGY
cervidae,alces,moose,eat,Hwh_C_Y3u_E
cervidae,alces,moose,eat,rHzRZm72eSI
cervidae,alces,moose,eat,51wn75qoixI
cervidae,alces,moose,eat,dKwfke9YH_k
cervidae,alces,moose,eat,xB7iLyHShf0
cervidae,alces,moose,eat,CUrWwMhNfm0
cervidae,alces,moose,eat,H0V4SxZmERQ
cervidae,alces,moose,eat,MWRixoeZ6nk
cervidae,alces,moose,eat,iAvJnAJC10g
cervidae,alces,moose,eat,DTfsqkYt-Xg
cervidae,alces,moose,eat,hph17qOVlfI
cervidae,alces,moose,eat,sbyhspe8N2s
cervidae,alces,moose,eat,JC8BJxfNQIQ
cervidae,alces,moose,eat,QvTqRVSQF-c
cervidae,alces,moose,eat,SdnWliuCEAM
cervidae,alces,moose,eat,S_00zDUWkhs
cervidae,alces,moose,vomit,QiV2S7picNk
atelidae,alouatta,howler monkey,birth,mIoGa73Qm_I
atelidae,alouatta,howler monkey,copulate,O0VfGj9uDbY
atelidae,alouatta,howler monkey,eat,HKEoJRrfPAQ
atelidae,alouatta,howler monkey,eat,Ugax2RFHzFE
atelidae,alouatta,howler monkey,eat,k8zfR2WMpfA
atelidae,alouatta,howler monkey,eat,D8Vtty-Bf0A
atelidae,alouatta,howler monkey,eat,gUzYebGFxbQ
atelidae,alouatta,howler monkey,eat,rwO0eKe6Grk
atelidae,alouatta,howler monkey,eat,PRzBCQZqYeg
atelidae,alouatta,howler monkey,eat,VUy4LaDqVgI
atelidae,alouatta,howler monkey,eat,2VTB3boPL0I
atelidae,alouatta,howler monkey,eat,YexNG0SepuA
atelidae,alouatta,howler monkey,eat,vuOJ1jmCoGY
atelidae,alouatta,howler monkey,eat,qyOk-Ik33E4
atelidae,alouatta,howler monkey,eat,TKyyeEb58BA
atelidae,alouatta,howler monkey,eat,F51ZedSeMS0
atelidae,alouatta,howler monkey,eat,1RGZcirxnDc
atelidae,alouatta,howler monkey,eat,jVC9Dtzx-zM
atelidae,alouatta,howler monkey,eat,FOmJsA2nBwE
atelidae,alouatta,howler monkey,eat,-aMasvnH5pE
atelidae,alouatta,howler monkey,eat,a3pzqfh9sps
atelidae,alouatta,howler monkey,eat,K13fzL8fpvQ
atelidae,alouatta,howler monkey,eat,8U_WQoMln0U
atelidae,alouatta,howler monkey,eat,_nzMZsxKC4o
atelidae,alouatta,howler monkey,eat,DByEcK78XrU
atelidae,alouatta,howler monkey,eat,L-zuaiQS0D0
atelidae,alouatta,howler monkey,eat,9qp9ePwpBWE
atelidae,alouatta,howler monkey,eat,v34TzsLXkP4
atelidae,alouatta,howler monkey,eat,2u1u9vpiV7w
atelidae,alouatta,howler monkey,eat,N5StFReEcbg
atelidae,alouatta,howler monkey,eat,uXGB9qaR2qk
atelidae,alouatta,howler monkey,eat,eAAvmYEqODg
atelidae,alouatta,howler monkey,eat,vbygoA2Z4yc
atelidae,alouatta,howler monkey,eat,Cb5r38NeNS4
atelidae,alouatta,howler monkey,eat,1xD2Y1JV754
atelidae,alouatta,howler monkey,eat,PlsRpaOLIXY
atelidae,alouatta,howler monkey,eat,bzvucMNkenc
antilocapridae,antilocapra,pronghorn,battle,qJ9s6WF68LQ
antilocapridae,antilocapra,pronghorn,battle,w6dwAQAEd7E
antilocapridae,antilocapra,pronghorn,battle,ll_rlEffgyM
antilocapridae,antilocapra,pronghorn,birth,btU6RP66hV4
antilocapridae,antilocapra,pronghorn,birth,fV039sAr_ow
antilocapridae,antilocapra,pronghorn,birth,1CK6NU9UfNc
antilocapridae,antilocapra,pronghorn,birth,2XD-fIyTELM
antilocapridae,antilocapra,pronghorn,duel,bCvio3-HeZw
antilocapridae,antilocapra,pronghorn,duel,-u_5ZofEnMc
antilocapridae,antilocapra,pronghorn,duel,qtmK6UHSY9Q
bovidae,antilopini,gazelle,battle,pgL62o_NOig
bovidae,antilopini,gazelle,battle,LMxeo8HWt0g
bovidae,antilopini,gazelle,battle,kDEEC0QW9cg
bovidae,antilopini,gazelle,battle,igGa4-q7t7s
bovidae,antilopini,gazelle,birth,E346EFhGblM
bovidae,antilopini,gazelle,birth,SXXSbcdHI0c
bovidae,antilopini,gazelle,birth,enEF2Zc8w7w
bovidae,antilopini,gazelle,birth,HghxX0ydq0Q
bovidae,antilopini,gazelle,birth,2ssAwgmF3dk
bovidae,antilopini,gazelle,birth,M3r_-JUZupk
bovidae,antilopini,gazelle,birth,dNLmUe65wH4
bovidae,antilopini,gazelle,birth,9vXYtynwPYI
bovidae,antilopini,gazelle,birth,pAsKmEeuYsM
bovidae,antilopini,gazelle,birth,sDuZoKfoioc
bovidae,antilopini,gazelle,birth,S96bJi5DViU
bovidae,antilopini,gazelle,birth,V70-exnyisM
bovidae,antilopini,gazelle,birth,YvsHU2oGPE4
bovidae,antilopini,gazelle,duel,ul23pu3gkB0
bovidae,antilopini,gazelle,duel,jEV-TkFMCV8
bovidae,antilopini,gazelle,duel,AQqcroOOOb4
bovidae,antilopini,gazelle,eat,naEY1yZEhKM
bovidae,antilopini,gazelle,eat,vX9ZcOnOFuQ
bovidae,antilopini,gazelle,eat,3MD0wXFuu0k
bovidae,antilopini,gazelle,eat,-5rSaOHrcGA
bovidae,antilopini,gazelle,eat,ZasQbr0uQ0g
bovidae,antilopini,gazelle,eat,aUc47N6HmS0
bovidae,antilopini,gazelle,eat,JpQH-xTyu64
bovidae,antilopini,gazelle,eat,wAIPkoTVXoM
bovidae,antilopini,springbok,battle,i1gmoueWT18
bovidae,antilopini,springbok,battle,VahRsbOy--4
bovidae,antilopini,springbok,birth,V6Gp_Dasyrw
bovidae,antilopini,springbok,birth,Bm7C6uJHaWA
bovidae,antilopini,springbok,birth,MjzHrnm75WU
bovidae,antilopini,springbok,birth,ANGD5cE2WoQ
bovidae,antilopini,springbok,birth,NFj9l6Ob6S8
bovidae,antilopini,springbok,birth,5fHZaTBjiAQ
bovidae,antilopini,springbok,birth,ZwcwBNArkvs
bovidae,antilopini,springbok,eat,3Y075TgoknE
bovidae,antilopini,springbok,eat,JgpKST1j6kc
bovidae,antilopini,springbok,eat,TV1Y0CUPcsM
dasypodidae,armadillo,armadillo,battle,GBB03wErUJw
dasypodidae,armadillo,armadillo,eat,_cxVv0840Gk
dasypodidae,armadillo,armadillo,eat,GvpNQPhFGNE
dasypodidae,armadillo,armadillo,eat,1Jb-ZMWpFA4
dasypodidae,armadillo,armadillo,eat,P2A5RjQaPPw
dasypodidae,armadillo,armadillo,eat,MnAPLSEyDxA
dasypodidae,armadillo,armadillo,eat,0yeKFIj5R5E
dasypodidae,armadillo,armadillo,eat,xVfrFD2omP0
dasypodidae,armadillo,armadillo,eat,GO7GisWODDg
dasypodidae,armadillo,armadillo,eat,2tl0-b22a5Q
